x_chest,y_chest,z_chest,x_ankle,y_ankle,z_ankle,position
244,-63,60,223,-85,-61,11
244,-64,60,223,-85,-61,11
244,-63,59,223,-86,-60,11
244,-64,59,224,-85,-60,11
244,-62,60,223,-86,-60,11
244,-64,60,223,-86,-61,11
244,-63,60,223,-86,-60,11
244,-63,59,223,-86,-60,11
244,-63,59,223,-86,-60,11
245,-62,58,223,-86,-60,11
244,-63,59,223,-87,-59,11
244,-62,58,223,-87,-59,11
244,-63,59,223,-87,-59,11
244,-62,59,223,-87,-60,11
244,-64,59,223,-87,-59,11
244,-62,59,223,-87,-59,11
244,-64,59,223,-87,-59,11
244,-63,59,223,-87,-59,11
244,-63,59,223,-88,-58,11
244,-63,59,223,-88,-58,12
244,-63,59,223,-88,-58,12
244,-62,59,223,-88,-58,12
247,-62,62,223,-96,-55,12
247,-58,33,236,-49,80,12
241,-73,60,200,-141,-16,12
240,-76,57,199,-142,-27,12
243,-70,56,204,-138,-7,12
243,-71,56,204,-139,-9,12
244,-69,50,205,-137,-4,12
246,-64,49,206,-135,7,12
246,-68,45,207,-134,11,12
242,-79,50,208,-133,17,12
243,-76,48,208,-132,17,12
242,-78,46,208,-132,16,12
243,-76,49,208,-132,17,12
242,-78,46,208,-132,16,12
243,-75,49,208,-132,17,12
243,-78,46,208,-132,16,12
243,-75,48,208,-132,18,12
243,-77,46,208,-132,17,12
243,-76,47,208,-132,18,12
243,-78,45,208,-133,17,12
243,-74,47,208,-132,17,12
243,-76,46,208,-132,17,12
243,-74,48,208,-132,18,12
243,-76,46,208,-132,18,12
243,-74,48,208,-132,19,12
244,-76,46,208,-132,21,12
244,-74,47,208,-132,20,12
243,-76,45,208,-131,20,12
243,-74,48,209,-131,21,12
243,-77,46,209,-131,21,12
243,-74,46,209,-131,20,12
243,-77,45,209,-131,21,12
243,-75,45,209,-131,21,12
243,-76,44,209,-131,21,12
244,-76,44,209,-131,21,12
243,-76,44,209,-131,21,12
243,-76,44,209,-131,21,12
243,-75,45,209,-130,21,12
244,-77,41,209,-131,20,12
245,-73,39,209,-131,22,12
245,-75,37,209,-131,23,12
246,-73,37,208,-130,24,12
245,-72,37,209,-130,24,12
246,-72,37,208,-131,24,12
245,-72,38,209,-130,26,12
245,-74,37,209,-130,26,12
246,-71,38,209,-130,26,12
244,-76,36,210,-128,24,12
244,-75,39,210,-129,26,12
245,-76,37,210,-128,28,12
244,-75,38,210,-128,29,12
244,-76,36,210,-128,27,12
245,-74,38,210,-128,29,12
245,-76,38,210,-129,28,12
245,-74,38,210,-128,29,12
245,-76,36,210,-129,29,12
