x_chest;y_chest;z_chest;x_ankle;y_ankle;z_ankle;position
255;-42;11;-37;0;-252;11
255;-41;11;-37;0;-252;11
255;-41;12;-37;0;-251;11
255;-41;12;-37;0;-251;11
255;-41;13;-37;0;-252;11
255;-42;11;-37;0;-251;11
255;-41;13;-37;0;-252;11
255;-41;13;-37;0;-251;11
255;-41;12;-37;0;-252;11
255;-41;13;-37;0;-251;11
255;-41;11;-37;0;-251;11
255;-41;13;-37;0;-251;11
256;-41;15;-36;0;-252;12
212;-39;-137;-60;11;-243;12
257;-28;-6;-21;9;-255;12
257;-34;0;-25;-3;-252;12
256;-39;7;-8;2;-254;12
259;-47;-16;6;0;-254;12
249;-46;-24;5;0;-254;12
255;-42;-12;4;0;-254;12
255;-41;-14;4;1;-254;12
255;-43;-12;5;1;-255;12
255;-43;-17;5;0;-254;12
255;-42;-19;5;0;-254;12
255;-41;-19;5;0;-254;12
255;-41;-20;5;0;-254;12
255;-41;-22;5;0;-254;12
255;-41;-21;4;0;-255;12
255;-41;-22;5;0;-254;12
255;-40;-20;5;0;-254;12
255;-40;-23;5;0;-254;12
255;-38;-18;5;0;-254;12
255;-40;-23;5;0;-254;12
255;-38;-18;5;0;-254;12
255;-40;-23;5;0;-254;12
255;-38;-20;5;0;-254;12
255;-40;-23;5;0;-254;12
255;-38;-20;5;0;-254;12
255;-40;-24;4;0;-254;12
255;-37;-20;5;0;-254;12
254;-40;-25;4;0;-255;12
255;-38;-22;4;0;-254;12
255;-39;-25;4;0;-254;12
255;-40;-26;4;0;-254;12
255;-38;-24;4;0;-254;12
255;-40;-27;4;0;-254;12
255;-38;-25;4;0;-254;12
254;-40;-28;4;0;-255;12
255;-39;-25;5;0;-254;12
255;-40;-27;5;0;-254;12
255;-39;-26;5;0;-254;12
255;-40;-27;5;0;-254;12
255;-39;-26;5;0;-254;12
255;-38;-25;5;0;-255;12
254;-40;-28;5;0;-254;12
255;-38;-26;5;0;-254;12
254;-39;-28;5;0;-254;12
254;-39;-28;5;0;-254;12
255;-38;-26;5;-1;-254;12
254;-40;-30;5;0;-254;12
255;-38;-27;5;0;-254;12
254;-40;-30;5;0;-254;12
254;-39;-28;5;0;-254;12
254;-39;-28;5;0;-254;12
254;-39;-30;5;0;-254;12
254;-38;-27;5;0;-254;12
254;-39;-30;5;0;-254;12
255;-38;-28;5;0;-255;12
254;-39;-29;4;0;-254;12
254;-39;-30;5;0;-254;12
254;-37;-27;5;0;-254;12
